file,buffer_cm,mean_lightness,std_lightness,n_px,area_cm2,pixels_per_cm
S2-01_roi_data.mat,6.0,0.3987154960632324,0.03406800329685211,2664292,2129.028528460336,35.37530312225252
S2-01_roi_data.mat,6.5,0.39960289001464844,0.03476228192448616,2774228,2216.8780886079535,35.37530312225252
S2-01_roi_data.mat,7.0,0.40053868293762207,0.03547189012169838,2887067,2307.047428200962,35.37530312225252
S2-01_roi_data.mat,7.5,0.40140992403030396,0.03612285852432251,3001704,2398.6535447291453,35.37530312225252
S2-01_roi_data.mat,8.0,0.4022585153579712,0.03683318942785263,3118453,2491.947354742919,35.37530312225252
S2-01_roi_data.mat,8.5,0.4030083417892456,0.03749775514006615,3235925,2585.8189121004802,35.37530312225252
MRG2_roi_data.mat,-8.5,0.5990174412727356,0.039438631385564804,550326,268.2953784939988,45.29011462034845
MRG2_roi_data.mat,-8.0,0.5997933745384216,0.03906065225601196,617951,301.2639734189281,45.29011462034845
MRG2_roi_data.mat,-7.5,0.6007260680198669,0.03878886625170708,692425,337.57159838660556,45.29011462034845
MRG2_roi_data.mat,-7.0,0.6016640663146973,0.03851796314120293,768005,374.41842137257464,45.29011462034845
MRG2_roi_data.mat,-6.5,0.6022771000862122,0.03796956315636635,850814,414.7895323099273,45.29011462034845
MRG2_roi_data.mat,-6.0,0.6029573082923889,0.03752553090453148,937757,457.17605428490896,45.29011462034845
MRG2_roi_data.mat,-5.5,0.6036257743835449,0.037128739058971405,1025346,499.87751470457084,45.29011462034845
MRG2_roi_data.mat,-5.0,0.6041867136955261,0.03665721043944359,1120576,546.3041216502421,45.29011462034845
MRG2_roi_data.mat,-4.5,0.6048696637153625,0.036196429282426834,1220006,594.7783160071475,45.29011462034845
MRG2_roi_data.mat,-4.0,0.6053631901741028,0.03572193160653114,1319696,643.3792657752246,45.29011462034845
MRG2_roi_data.mat,-3.5,0.6058851480484009,0.035274337977170944,1427390,695.882332124139,45.29011462034845
MRG2_roi_data.mat,-3.0,0.6063864827156067,0.03505924716591835,1539324,750.4524867167754,45.29011462034845
MRG2_roi_data.mat,-2.5,0.6067495346069336,0.03491644933819771,1650930,804.8627344830107,45.29011462034845
MRG2_roi_data.mat,-2.0,0.6069509387016296,0.034896962344646454,1771244,863.5183134818714,45.29011462034845
MRG2_roi_data.mat,-1.5,0.607109010219574,0.03500780463218689,1895636,924.1620023528778,45.29011462034845
MRG2_roi_data.mat,-1.0,0.6071609854698181,0.035191066563129425,2019241,984.422012344684,45.29011462034845
MRG2_roi_data.mat,-0.5,0.6071322560310364,0.03545713797211647,2151922,1049.1067612280046,45.29011462034845
MRG2_roi_data.mat,0.0,0.6071732044219971,0.0357622466981411,2283490,1113.248899447348,45.29011462034845
MRG2_roi_data.mat,0.5,0.6071676015853882,0.036286670714616776,2418517,1179.0773721560865,45.29011462034845
MRG2_roi_data.mat,1.0,0.6073079109191895,0.036714695394039154,2562054,1249.0546469766348,45.29011462034845
MRG2_roi_data.mat,1.5,0.607477605342865,0.037123922258615494,2703473,1317.9993527169465,45.29011462034845
MRG2_roi_data.mat,2.0,0.6077131032943726,0.0376008115708828,2853450,1391.116261568054,45.29011462034845
MRG2_roi_data.mat,2.5,0.6079903244972229,0.03820396587252617,3006730,1465.8434516618531,45.29011462034845
MRG2_roi_data.mat,3.0,0.6083163619041443,0.0388142429292202,3157753,1539.47030728252,45.29011462034845
MRG2_roi_data.mat,3.5,0.6087225675582886,0.039354484528303146,3317314,1617.2596155977385,45.29011462034845
MRG2_roi_data.mat,4.0,0.6092343926429749,0.03991004452109337,3480067,1696.605090345495,45.29011462034845
MRG2_roi_data.mat,4.5,0.6097991466522217,0.040469348430633545,3640861,1774.9955118221542,45.29011462034845
MRG2_roi_data.mat,5.0,0.6104369759559631,0.041073258966207504,3809998,1857.4533194349865,45.29011462034845
MRG2_roi_data.mat,5.5,0.6111425161361694,0.04182884097099304,3982359,1941.4828941463468,45.29011462034845
